,CreationDate,Tags,design,usability,website,forms,user,gui,web,mobile,interaction,navigation,buttons,app,behavior,layout,patterns,search,icons,research,input,menu,Month
2261,2011-10-06 13:35:00,<website-design><forms><validation><dates>,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2262,2011-10-06 19:52:02,<urls>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2263,2011-10-07 05:18:12,<web-app><icons><visual-design><semiotics>,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2011-10-01 00:00:00
2264,2011-10-07 12:35:01,<dates><country>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2265,2011-10-07 13:09:54,<web-app><iphone><e-commerce>,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2266,2011-10-07 15:50:14,<icons><psychology><perception><semiotics>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2011-10-01 00:00:00
2267,2011-10-07 20:32:36,<website-design><layout>,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2011-10-01 00:00:00
2268,2011-10-07 21:44:17,<gui-design><intuition><perception><efficiency>,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2269,2011-10-07 21:38:48,<info-visualisation><timeline>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2270,2011-10-07 23:34:37,<info-visualisation><charts>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2271,2011-10-08 08:59:56,<website-design><themes><templates>,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2272,2011-10-08 18:27:20,<website-design><user-behavior><security><perception>,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2011-10-01 00:00:00
2273,2011-10-09 09:01:57,<copywriting><conventions><language><wording><localization>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2274,2011-10-09 12:23:34,<icons>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2011-10-01 00:00:00
2275,2011-10-09 13:02:08,<gui-design><icons><design><perception><errors>,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2011-10-01 00:00:00
2276,2011-10-10 07:00:30,<forms><buttons><icons><color><design-theory>,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2011-10-01 00:00:00
2277,2011-10-10 07:54:25,<affordance><terminology>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2278,2011-10-10 10:55:13,<gui-design><design><desktop-application><disable><combobox>,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2279,2011-10-10 11:10:10,<icons><touch-screen><pagination><gestures>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2011-10-01 00:00:00
2280,2011-10-10 11:44:12,<usability><copywriting><legibility><formatting><markup>,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2281,2011-10-10 13:45:32,<checkboxes><standards><radio-buttons>,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2282,2011-10-10 15:54:48,<forms><mobile><resources>,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2283,2011-10-10 16:20:34,<copywriting><terminology>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2284,2011-10-10 17:14:09,<feedback><changes>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2285,2011-10-11 00:28:36,<login><grammar>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2286,2011-10-11 00:44:21,<search><selection><search-results>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2011-10-01 00:00:00
2287,2011-10-11 01:46:22,<usability><customer-support>,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2288,2011-10-11 13:32:37,<forms><input-fields>,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2011-10-01 00:00:00
2289,2011-10-11 13:54:31,<gui-design><user-behavior>,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2011-10-01 00:00:00
2290,2011-10-11 21:59:38,<scrolling>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2291,2011-10-11 22:48:47,<usability><design-patterns><affordance><discovery><progressive-disclosure>,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2011-10-01 00:00:00
2292,2011-10-12 08:53:00,<buttons><user-behavior><voting><ratings>,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2011-10-01 00:00:00
2293,2011-10-12 09:14:00,<forms><feedback><validation>,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2294,2011-10-12 09:48:29,<interaction-design><desktop-application><undo>,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2295,2011-10-12 13:22:06,<research><psychology><modal-dialog><hci>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2011-10-01 00:00:00
2296,2011-10-12 13:29:06,<usability><gui-design><interaction-design><map-ui><interactive-ui>,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2297,2011-10-12 15:29:40,<modal-dialog><terminology>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2298,2011-10-12 17:36:25,<web-app><input><html><mobile-web><jquerymobile>,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,2011-10-01 00:00:00
2299,2011-10-12 18:58:04,<browser><cms>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2300,2011-10-12 19:20:53,<psychology><dark-patterns>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2011-10-01 00:00:00
2301,2011-10-12 19:52:09,<copywriting><tags>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2302,2011-10-12 20:47:19,<icons><games>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2011-10-01 00:00:00
2303,2011-10-13 04:47:47,<icons>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2011-10-01 00:00:00
2304,2011-10-13 08:38:30,<header>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2305,2011-10-13 11:17:36,<gui-design><interaction-design><ux-field><learning>,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2306,2011-10-13 13:00:41,<website-design><user-behavior><notification><perception><messages>,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2011-10-01 00:00:00
2307,2011-10-13 15:18:40,<controls><input><selection>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2011-10-01 00:00:00
2308,2011-10-13 15:32:51,<cursor>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2309,2011-10-13 16:45:46,<website-design><web-app>,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2310,2011-10-14 05:25:18,<forms><save><disable>,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2311,2011-10-14 12:58:44,<usability><accessibility><settings><windows-os>,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2312,2011-10-14 13:17:01,<menu><disable>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2011-10-01 00:00:00
2313,2011-10-14 15:56:53,<website-design><html5>,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2314,2011-10-14 18:38:36,<standards><printing>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2315,2011-10-14 19:10:01,<gui-design><usability><undo>,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2316,2011-10-14 19:38:33,<notification><novice-users>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2317,2011-10-14 19:56:56,<usability><usability-testing><ux-field>,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2318,2011-10-14 21:32:08,<web-app><scrolling><tablet><scrollbars>,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2319,2011-10-15 01:16:52,<icons><usability><symbols><semiotics>,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2011-10-01 00:00:00
2320,2011-10-15 02:57:36,<website-design><gui-design><terminology><labels>,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2321,2011-10-15 07:26:36,<web-app><tables><html><formatting>,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2322,2011-10-16 03:47:46,<forms><validation><selection><custom-control>,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2323,2011-10-16 04:49:04,<color><notification><intuition>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2324,2011-10-17 02:44:09,<mobile><layout><discovery>,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2011-10-01 00:00:00
2325,2011-10-17 09:10:48,<website-design><forms><menu><breadcrumbs>,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2011-10-01 00:00:00
2326,2011-10-17 11:10:32,<feedback><response-time>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2327,2011-10-17 11:46:55,<website-design><navigation><user-behavior><sidebar>,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2011-10-01 00:00:00
2328,2011-10-17 13:49:26,<tools>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2329,2011-10-17 14:05:55,<gui-design><interaction-design><user-behavior><emotion>,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2011-10-01 00:00:00
2330,2011-10-17 17:56:44,<tables><alignment>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2331,2011-10-17 18:49:22,<javascript><prompt>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2332,2011-10-17 20:13:12,<font>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2333,2011-10-18 02:12:05,<gui-design><dates><multi-selection><time>,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2334,2011-10-18 02:49:41,<forms><web-app><time>,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2335,2011-10-18 06:50:21,<gui-design><navigation><web-app><tabs><breadcrumbs>,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2336,2011-10-18 14:16:26,<buttons><toggle>,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2337,2011-10-18 14:19:16,<forms><web-app><internationalisation><names>,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2338,2011-10-18 15:11:44,<icons><semiotics><organizations>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2011-10-01 00:00:00
2339,2011-10-18 15:28:22,<copywriting><users>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2340,2011-10-18 18:07:37,<website-design><buttons><hover><mouse>,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2341,2011-10-18 19:38:30,<copywriting><advertisement>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2342,2011-10-18 19:48:49,<usability><interaction-design><user-behavior><search><autocomplete>,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2011-10-01 00:00:00
2343,2011-10-18 22:20:18,<website-design><usability><interaction-design><urls><cms>,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2344,2011-10-18 23:14:45,<website-design><user-behavior><perception><advertisement><monetization>,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2011-10-01 00:00:00
2345,2011-10-19 08:18:00,<website-design><info-visualisation>,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2346,2011-10-19 10:11:26,<usability><menu><affordance><hover><click>,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2011-10-01 00:00:00
2347,2011-10-19 11:32:19,<website-design><usability><search><design><customer-support>,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2011-10-01 00:00:00
2348,2011-10-19 12:19:49,<forms><position><windows-os><dialog>,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2349,2011-10-19 13:43:43,<gui-design><usability><menu>,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2011-10-01 00:00:00
2350,2011-10-19 15:19:54,<controls><desktop-application><radio-buttons><combobox>,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2351,2011-10-19 15:33:37,<interaction-design><mobile><user-behavior><search><mobile-web>,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,2011-10-01 00:00:00
2352,2011-10-19 15:52:18,<forms><gui-design><user-behavior><input-fields><profile>,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2011-10-01 00:00:00
2353,2011-10-19 18:39:53,<education><training><conferences>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2354,2011-10-19 19:11:15,<search><iphone>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2011-10-01 00:00:00
2355,2011-10-19 20:44:35,<interaction-design><navigation><seo>,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2356,2011-10-20 07:27:54,<desktop-application><save><viewer><editor>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2357,2011-10-20 09:23:16,<website-design><user-behavior><registration><social-media><conversion>,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2011-10-01 00:00:00
2358,2011-10-20 10:20:22,<gui-design><usability>,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2359,2011-10-20 13:34:13,<input>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2011-10-01 00:00:00
2360,2011-10-20 13:48:12,<user-behavior><registration><signup-signon><authentication><openid>,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2011-10-01 00:00:00
2361,2011-10-20 13:51:47,<accessibility><keyboard>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2362,2011-10-20 13:53:10,<urls><browser>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2363,2011-10-20 13:59:15,<usability><copywriting><dropdown><labels><windows-os>,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2364,2011-10-20 15:12:18,<website-design><accessibility><input>,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2011-10-01 00:00:00
2365,2011-10-20 17:44:16,<filtering>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2366,2011-10-20 19:35:00,<gui-design><buttons><user-behavior><social-media><sharing>,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2011-10-01 00:00:00
2367,2011-10-20 20:09:40,<desktop-application><feedback>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2368,2011-10-20 20:42:07,<desktop-application><tutorial>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2369,2011-10-20 21:39:37,<tables><html>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2370,2011-10-20 22:40:00,<forms><text>,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2371,2011-10-21 00:28:35,<interaction-design><tooltips>,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2372,2011-10-21 01:56:00,<physical>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2373,2011-10-21 06:31:11,<usability><forms><interaction-design><input-fields><validation>,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2011-10-01 00:00:00
2374,2011-10-21 08:57:31,<icons>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2011-10-01 00:00:00
2375,2011-10-21 13:39:31,<forms><versioning>,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2376,2011-10-21 14:16:45,<user-behavior><social-media>,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2011-10-01 00:00:00
2377,2011-10-21 15:16:48,<layout><aesthetics>,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2011-10-01 00:00:00
2378,2011-10-21 15:19:37,<mobile><mobile-web><comparison>,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2379,2011-10-21 16:18:27,<icons>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2011-10-01 00:00:00
2380,2011-10-21 23:08:14,<web-app><mobile><jquery>,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2381,2011-10-22 07:03:27,<gui-design><mobile><android>,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2382,2011-10-22 10:47:47,<categorization><physical>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2383,2011-10-22 11:10:36,<lists><controls><selection>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2384,2011-10-23 18:38:16,<books>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2385,2011-10-23 18:39:45,<website-design><psychology>,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2386,2011-10-23 18:44:58,<website-design><ios>,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2387,2011-10-23 23:16:36,<usability><user-behavior><input><input-fields><auto-correct>,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2011-10-01 00:00:00
2388,2011-10-23 23:23:21,<standards><animation>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2389,2011-10-24 09:28:05,<dashboard>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2390,2011-10-24 13:07:02,<style>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2391,2011-10-24 16:46:23,<copywriting>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2392,2011-10-24 17:18:18,<website-design><notification><ajax>,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2393,2011-10-24 22:20:54,<design-patterns><tree>,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2011-10-01 00:00:00
2394,2011-10-25 03:46:03,<forms><relations>,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2395,2011-10-25 03:51:04,<interaction-design>,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2396,2011-10-25 04:17:06,<website-design><usability>,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2397,2011-10-25 12:43:44,<gui-design><icons><design-patterns><tools><design-process>,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2011-10-01 00:00:00
2398,2011-10-25 18:25:00,<applications>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2399,2011-10-26 05:42:40,<info-visualisation><data>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2400,2011-10-26 06:07:30,<terminology>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2401,2011-10-26 10:14:05,<gui-design><icons>,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2011-10-01 00:00:00
2402,2011-10-26 10:50:09,<buttons><menu><labels>,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2011-10-01 00:00:00
2403,2011-10-26 11:00:24,<forms><checkout>,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2404,2011-10-26 11:40:49,<website-design><gui-design><web-app><icons><user-behavior>,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,2011-10-01 00:00:00
2405,2011-10-26 14:00:46,<discovery>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2406,2011-10-26 14:19:14,<mobile><android><ios>,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2407,2011-10-26 17:27:47,<modal-dialog>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2408,2011-10-26 21:05:18,<user-behavior><color><font><perception><readability>,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2011-10-01 00:00:00
2409,2011-10-27 00:00:32,<web-app><usability><google>,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2410,2011-10-27 00:29:29,<info-visualisation>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2411,2011-10-27 04:37:51,<carousel>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2412,2011-10-27 09:50:51,<modal-dialog><save>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2413,2011-10-27 10:45:32,<terminology><wireframe>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2414,2011-10-27 13:45:25,<navigation><tabs><breadcrumbs><task-completion>,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2415,2011-10-27 15:08:33,<information-architecture><quantitative-analysis>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2416,2011-10-27 15:55:12,<research><usability-study><intranet>,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2011-10-01 00:00:00
2417,2011-10-27 16:14:10,<user-behavior><community><sorting>,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2011-10-01 00:00:00
2418,2011-10-27 16:20:55,<intuition><form><autocomplete>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2419,2011-10-27 17:21:33,<usability><icons><color><perception>,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2011-10-01 00:00:00
2420,2011-10-27 18:06:02,<website-design><user-behavior><psychology><voting><gamification>,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2011-10-01 00:00:00
2421,2011-10-27 18:43:43,<icons><toggle><sort><intuition><sorting>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2011-10-01 00:00:00
2422,2011-10-28 05:03:47,<gui-design><icons>,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2011-10-01 00:00:00
2423,2011-10-28 05:33:30,<website-design><usability><mobile><mobile-web><responsive-design>,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2424,2011-10-28 08:12:57,<usability><android>,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2425,2011-10-28 12:26:31,<website-design><icons><copywriting><labels>,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2011-10-01 00:00:00
2426,2011-10-28 15:04:19,<gamification><game-mechanics>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2427,2011-10-29 07:04:17,<breadcrumbs>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01 00:00:00
2428,2011-10-29 14:41:37,<web-app><user-behavior><research><tabs><browser>,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,2011-10-01 00:00:00
