Id,UserId,Name,Date,Class,TagBased
"152989","99832","Editor","2017-04-11 21:03:22","3","False"
"152990","99813","Nice Answer","2017-04-11 21:17:22","3","False"
"152991","22695","Mortarboard","2017-04-11 21:13:24","3","False"
"152992","99832","Supporter","2017-04-11 21:17:22","3","False"
"152993","99734","Editor","2017-04-11 21:37:23","3","False"
"152994","99734","Teacher","2017-04-11 22:09:18","3","False"
"152995","99823","Teacher","2017-04-11 22:29:59","3","False"
"152996","99835","Teacher","2017-04-11 22:49:58","3","False"
"152997","99838","Autobiographer","2017-04-11 23:00:31","3","False"
"152998","7783","Popular Question","2017-04-12 00:29:26","3","False"
"152999","99840","Student","2017-04-12 00:34:25","3","False"
"153000","95364","Informed","2017-04-12 01:19:11","3","False"
"153001","99841","Autobiographer","2017-04-12 01:32:01","3","False"
"153002","61748","Critic","2017-04-12 02:13:39","3","False"
"153003","81140","Critic","2017-04-12 02:13:39","3","False"
"153004","54669","forms","2017-04-12 04:01:11","3","True"
"153005","82258","Commentator","2017-04-12 04:02:58","3","False"
"153006","86384","Commentator","2017-04-12 04:02:58","3","False"
"153007","96290","Commentator","2017-04-12 04:02:58","3","False"
"153008","47336","Excavator","2017-04-12 04:18:29","3","False"
"153009","99845","Autobiographer","2017-04-12 07:15:56","3","False"
"153010","22695","Good Answer","2017-04-12 07:31:02","2","False"
"153011","98215","Scholar","2017-04-12 07:43:17","3","False"
"153012","96290","Scholar","2017-04-12 07:52:57","3","False"
"153013","99846","Autobiographer","2017-04-12 08:27:07","3","False"
"153014","98215","Editor","2017-04-12 08:32:09","3","False"
"153015","7043","Autobiographer","2017-04-12 08:59:14","3","False"
"153016","99836","Student","2017-04-12 09:23:31","3","False"
"153017","77039","Scholar","2017-04-12 09:48:24","3","False"
"153018","77039","Custodian","2017-04-12 09:48:24","3","False"
"153019","99855","Autobiographer","2017-04-12 11:47:03","3","False"
"153020","4611","Yearling","2017-04-12 11:52:04","2","False"
"153021","1482","Favorite Question","2017-04-12 11:57:05","2","False"
"153022","82864","Revival","2017-04-12 12:22:48","3","False"
"153023","89439","Teacher","2017-04-12 12:22:48","3","False"
"153024","99853","Teacher","2017-04-12 12:22:48","3","False"
"153025","94961","Teacher","2017-04-12 12:22:48","3","False"
"153026","21857","Nice Answer","2017-04-12 12:27:48","3","False"
"153027","82864","Necromancer","2017-04-12 12:27:48","2","False"
"153028","77039","Student","2017-04-12 12:27:48","3","False"
"153029","96290","Notable Question","2017-04-12 12:42:51","2","False"
"153030","78878","Critic","2017-04-12 12:49:24","3","False"
"153031","682","Popular Question","2017-04-12 12:49:24","3","False"
"153032","94214","Revival","2017-04-12 12:49:24","3","False"
"153033","91117","Autobiographer","2017-04-12 13:24:55","3","False"
"153034","99858","Autobiographer","2017-04-12 13:34:52","3","False"
"153035","99859","Autobiographer","2017-04-12 13:44:47","3","False"
"153036","99808","Scholar","2017-04-12 13:55:12","3","False"
"153037","99861","Informed","2017-04-12 14:06:35","3","False"
"153038","99863","Informed","2017-04-12 14:26:27","3","False"
"153039","99864","Autobiographer","2017-04-12 14:30:29","3","False"
"153040","99861","Autobiographer","2017-04-12 14:40:36","3","False"
"153041","99865","Autobiographer","2017-04-12 14:40:36","3","False"
"153042","99866","Autobiographer","2017-04-12 14:45:29","3","False"
"153043","202","Popular Question","2017-04-12 14:50:29","3","False"
"153044","50270","Informed","2017-04-12 15:29:05","3","False"
"153045","99870","Autobiographer","2017-04-12 15:53:11","3","False"
"153046","54745","Supporter","2017-04-12 16:16:34","3","False"
"153047","99872","Autobiographer","2017-04-12 16:56:51","3","False"
"153048","35759","Notable Question","2017-04-12 16:56:51","2","False"
"153049","52945","Favorite Question","2017-04-12 17:20:14","2","False"
"153050","93363","Teacher","2017-04-12 17:50:27","3","False"
"153051","99875","Informed","2017-04-12 18:05:46","3","False"
"153052","99875","Autobiographer","2017-04-12 18:10:33","3","False"
"153053","99877","Autobiographer","2017-04-12 18:21:59","3","False"
"153054","99877","Supporter","2017-04-12 18:21:59","3","False"
"153055","99839","Informed","2017-04-12 19:21:59","3","False"
"153056","26026","Custodian","2017-04-12 19:29:01","3","False"
"153057","22695","Guru","2017-04-12 19:33:47","2","False"
"153058","93559","Supporter","2017-04-12 19:43:51","3","False"
"153059","98561","Nice Answer","2017-04-12 20:09:01","3","False"
"153060","99881","Autobiographer","2017-04-12 20:09:01","3","False"
"153061","99818","Teacher","2017-04-12 20:09:01","3","False"
"153062","99882","Informed","2017-04-12 20:20:03","3","False"
"153063","54669","Great Question","2017-04-12 20:28:46","1","False"
"153064","99883","Autobiographer","2017-04-12 20:33:44","3","False"
"153065","99618","Autobiographer","2017-04-12 20:54:46","3","False"
"153066","39950","Supporter","2017-04-12 21:17:39","3","False"
"153067","99884","Autobiographer","2017-04-12 21:22:21","3","False"
"153068","99884","Supporter","2017-04-12 21:22:21","3","False"
"153069","99885","Autobiographer","2017-04-12 21:27:21","3","False"
"153070","99886","Informed","2017-04-12 22:14:42","3","False"
"153071","41753","Notable Question","2017-04-12 22:52:43","2","False"
"153072","99887","Autobiographer","2017-04-13 00:16:50","3","False"
"153073","68338","Notable Question","2017-04-13 00:36:53","2","False"
"153074","99890","Autobiographer","2017-04-13 00:57:55","3","False"
"153075","99892","Autobiographer","2017-04-13 01:21:47","3","False"
"153076","99893","Autobiographer","2017-04-13 01:46:37","3","False"
"153078","99894","Autobiographer","2017-04-13 03:21:40","3","False"
"153079","99896","Autobiographer","2017-04-13 03:21:40","3","False"
"153080","99897","Autobiographer","2017-04-13 03:31:32","3","False"
"153081","99756","Student","2017-04-13 03:47:01","3","False"
"153082","99569","Teacher","2017-04-13 03:47:01","3","False"
"153083","26026","user-behavior","2017-04-13 04:00:51","3","True"
"153084","52315","Commentator","2017-04-13 04:03:21","3","False"
"153085","3269","Autobiographer","2017-04-13 04:09:11","3","False"
"153086","99756","Scholar","2017-04-13 04:34:15","3","False"
"153087","99756","Supporter","2017-04-13 04:34:15","3","False"
"153088","52315","Editor","2017-04-13 05:01:05","3","False"
"153089","99898","Informed","2017-04-13 05:50:35","3","False"
"153090","31658","Yearling","2017-04-13 05:55:16","2","False"
"153091","22102","Popular Question","2017-04-13 06:00:02","3","False"
"153092","99900","Autobiographer","2017-04-13 06:20:00","3","False"
"153093","99607","Student","2017-04-13 06:26:23","3","False"
"153094","99757","Student","2017-04-13 06:26:23","3","False"
"153095","99903","Informed","2017-04-13 07:37:50","3","False"
"153096","99905","Autobiographer","2017-04-13 08:23:20","3","False"
"153097","99907","Autobiographer","2017-04-13 08:38:24","3","False"
"153098","99908","Autobiographer","2017-04-13 08:38:24","3","False"
"153099","7126","Popular Question","2017-04-13 08:53:20","3","False"
"153100","28104","Autobiographer","2017-04-13 09:03:26","3","False"
"153101","99912","Informed","2017-04-13 09:23:41","3","False"
"153102","99912","Autobiographer","2017-04-13 09:37:45","3","False"
"153103","79868","Autobiographer","2017-04-13 09:47:22","3","False"
"153104","99914","Autobiographer","2017-04-13 09:52:07","3","False"
"153105","99916","Autobiographer","2017-04-13 10:26:21","3","False"
"153106","64691","Yearling","2017-04-13 10:41:10","2","False"
"153107","96650","Tumbleweed","2017-04-13 10:51:10","3","False"
"153108","80333","Informed","2017-04-13 10:59:19","3","False"
"153109","80333","Fanatic","2017-04-13 11:04:03","1","False"
"153110","99917","Autobiographer","2017-04-13 11:08:49","3","False"
"153111","99918","Autobiographer","2017-04-13 11:18:55","3","False"
"153112","99918","Supporter","2017-04-13 11:18:55","3","False"
"153113","99919","Autobiographer","2017-04-13 11:59:07","3","False"
"153114","21341","Yearling","2017-04-13 12:04:13","2","False"
"153115","99920","Autobiographer","2017-04-13 13:00:49","3","False"
"153116","82539","Supporter","2017-04-13 14:07:12","3","False"
"153117","21857","Good Answer","2017-04-13 16:22:40","2","False"
"153118","99930","Autobiographer","2017-04-13 16:46:28","3","False"
"153119","99935","Autobiographer","2017-04-13 17:22:59","3","False"
"153120","96290","Good Question","2017-04-13 17:37:55","2","False"
"153121","99813","Good Answer","2017-04-13 17:47:55","2","False"
"153122","99118","Supporter","2017-04-13 17:47:55","3","False"
"153123","23571","Popular Question","2017-04-13 17:56:23","3","False"
"153124","30610","Yearling","2017-04-13 18:39:49","2","False"
"153125","99938","Autobiographer","2017-04-13 18:54:58","3","False"
"153126","84021","Supporter","2017-04-13 19:17:22","3","False"
"153128","99940","Informed","2017-04-13 19:52:35","3","False"
"153129","99832","Teacher","2017-04-13 19:53:05","3","False"
"153130","52195","Popular Question","2017-04-13 20:18:25","3","False"
"153131","22919","Citizen Patrol","2017-04-13 20:54:48","3","False"
"153132","99942","Informed","2017-04-13 21:40:41","3","False"
"153133","99942","Autobiographer","2017-04-13 21:46:55","3","False"
"153134","99943","Autobiographer","2017-04-13 22:11:38","3","False"
"153135","69381","Supporter","2017-04-13 22:21:30","3","False"
"153136","99944","Informed","2017-04-13 23:06:51","3","False"
"153137","21857","forms","2017-04-14 04:00:55","3","True"
"153138","4947","Popular Question","2017-04-14 05:56:12","3","False"
"153140","15133","Yearling","2017-04-14 07:48:41","2","False"
"153142","99954","Informed","2017-04-14 09:30:08","3","False"
"153143","82258","Yearling","2017-04-14 09:47:07","2","False"
"153144","97748","Scholar","2017-04-14 10:27:12","3","False"
"153145","99955","Informed","2017-04-14 10:32:07","3","False"
"153146","99943","Informed","2017-04-14 10:39:57","3","False"
"153147","99960","Autobiographer","2017-04-14 11:03:51","3","False"
"153148","32482","Popular Question","2017-04-14 11:36:37","3","False"
"153149","98365","Scholar","2017-04-14 12:14:32","3","False"
"153150","98365","Supporter","2017-04-14 12:14:32","3","False"
"153151","99963","Autobiographer","2017-04-14 13:04:32","3","False"
"153152","99964","Autobiographer","2017-04-14 14:02:20","3","False"
"153153","99967","Informed","2017-04-14 15:22:13","3","False"
"153154","8313","Autobiographer","2017-04-14 15:38:13","3","False"
"153155","99969","Supporter","2017-04-14 17:34:15","3","False"
"153156","99971","Supporter","2017-04-14 17:54:16","3","False"
"153157","77581","Informed","2017-04-14 18:07:06","3","False"
"153158","99972","Autobiographer","2017-04-14 19:02:41","3","False"
"153159","98299","Supporter","2017-04-14 19:02:41","3","False"
"153160","99972","Supporter","2017-04-14 19:02:41","3","False"
"153161","99973","Autobiographer","2017-04-14 19:12:28","3","False"
"153162","99974","Autobiographer","2017-04-14 19:37:53","3","False"
"153163","4645","Yearling","2017-04-14 20:45:35","2","False"
"153164","99975","Custodian","2017-04-14 21:41:01","3","False"
"153165","31658","Nice Answer","2017-04-14 21:51:54","3","False"
"153166","99979","Student","2017-04-14 23:02:14","3","False"
"153167","99982","Autobiographer","2017-04-15 01:01:19","3","False"
"153168","99983","Autobiographer","2017-04-15 02:32:33","3","False"
"153169","96563","Autobiographer","2017-04-15 09:04:00","3","False"
"153170","99985","Autobiographer","2017-04-15 09:14:12","3","False"
"153171","99986","Autobiographer","2017-04-15 10:18:58","3","False"
"153172","99987","Autobiographer","2017-04-15 10:44:01","3","False"
"153173","99987","Supporter","2017-04-15 10:51:40","3","False"
"153174","99989","Autobiographer","2017-04-15 13:25:18","3","False"
"153175","99989","Supporter","2017-04-15 13:25:18","3","False"
"153176","76399","Autobiographer","2017-04-15 15:04:58","3","False"
"153177","99982","Student","2017-04-15 15:30:27","3","False"
"153178","52195","Steward","2017-04-15 15:50:34","1","False"
"153179","92094","Autobiographer","2017-04-15 16:34:38","3","False"
"153180","64809","Yearling","2017-04-15 17:32:06","2","False"
"153181","99993","Supporter","2017-04-15 17:37:13","3","False"
"153182","33863","Popular Question","2017-04-15 20:02:45","3","False"
"153183","99997","Autobiographer","2017-04-15 20:07:43","3","False"
"153184","97222","Editor","2017-04-15 21:18:41","3","False"
"153185","99365","Autobiographer","2017-04-15 21:52:13","3","False"
"153186","99558","Supporter","2017-04-15 22:31:39","3","False"
"153187","99998","Autobiographer","2017-04-16 00:45:44","3","False"
"153188","56669","Supporter","2017-04-16 01:18:24","3","False"
"153189","99970","Supporter","2017-04-16 06:08:16","3","False"
"153190","97107","Teacher","2017-04-16 06:08:16","3","False"
"153191","98653","Tumbleweed","2017-04-16 07:38:25","3","False"
"153192","31968","Notable Question","2017-04-16 07:54:06","2","False"
"153193","99979","Editor","2017-04-16 12:40:28","3","False"
"153194","99999","Informed","2017-04-16 13:47:35","3","False"
"153195","100000","Autobiographer","2017-04-16 14:01:34","3","False"
"153196","100000","Supporter","2017-04-16 14:01:34","3","False"
"153197","92094","Informed","2017-04-16 15:34:41","3","False"
"153198","46853","Yearling","2017-04-16 16:15:19","2","False"
"153199","43754","Autobiographer","2017-04-16 16:43:53","3","False"
"153200","100004","Autobiographer","2017-04-16 17:03:26","3","False"
"153201","40116","Scholar","2017-04-16 17:28:59","3","False"
"153202","100005","Autobiographer","2017-04-16 17:56:29","3","False"
"153203","92094","Editor","2017-04-16 19:01:51","3","False"
"153204","82358","Yearling","2017-04-16 19:01:51","2","False"
"153205","100003","Student","2017-04-16 20:33:45","3","False"
"153206","92094","Teacher","2017-04-16 20:48:50","3","False"
"153207","100003","Editor","2017-04-16 21:29:00","3","False"
"153208","76804","Popular Question","2017-04-16 22:25:32","3","False"
"153209","100010","Autobiographer","2017-04-16 22:31:04","3","False"
"153210","100010","Supporter","2017-04-16 22:31:04","3","False"
"153211","45450","Famous Question","2017-04-16 23:16:21","1","False"
"153212","100011","Informed","2017-04-16 23:33:34","3","False"
"153213","4713","Guru","2017-04-16 23:52:59","2","False"
"153214","99669","Scholar","2017-04-16 23:52:59","3","False"
"153215","100013","Autobiographer","2017-04-17 01:29:11","3","False"
"153216","96574","Supporter","2017-04-17 01:49:17","3","False"
"153217","14069","Yearling","2017-04-17 02:37:12","2","False"
"153218","13742","Famous Question","2017-04-17 04:36:22","1","False"
"153219","84175","Citizen Patrol","2017-04-17 05:19:45","3","False"
"153220","100015","Informed","2017-04-17 05:58:17","3","False"
"153221","99436","Autobiographer","2017-04-17 06:10:24","3","False"
"153222","100018","Autobiographer","2017-04-17 06:36:48","3","False"
"153223","8906","Nice Answer","2017-04-17 08:05:21","3","False"
"153224","73463","Supporter","2017-04-17 08:05:21","3","False"
"153225","8906","Yearling","2017-04-17 08:10:23","2","False"
"153226","98106","Editor","2017-04-17 10:39:09","3","False"
"153227","100024","Supporter","2017-04-17 11:54:43","3","False"
"153228","11984","Autobiographer","2017-04-17 13:12:42","3","False"
"153229","97998","Autobiographer","2017-04-17 13:32:44","3","False"
"153230","100026","Autobiographer","2017-04-17 13:42:32","3","False"
"153231","94688","Citizen Patrol","2017-04-17 15:32:52","3","False"
"153232","46920","Yearling","2017-04-17 15:36:19","2","False"
"153233","82382","Yearling","2017-04-17 15:36:19","2","False"
"153234","100030","Supporter","2017-04-17 16:09:27","3","False"
"153235","93246","Editor","2017-04-17 17:22:50","3","False"
"153236","100034","Autobiographer","2017-04-17 17:27:49","3","False"
"153237","75568","Scholar","2017-04-17 18:39:36","3","False"
"153238","75568","Supporter","2017-04-17 18:39:36","3","False"
"153239","99818","Informed","2017-04-17 18:50:46","3","False"
"153240","47090","Popular Question","2017-04-17 19:35:11","3","False"
"153241","82386","Yearling","2017-04-17 19:45:12","2","False"
"153242","95159","Supporter","2017-04-17 20:32:28","3","False"
"153243","91630","Scholar","2017-04-17 21:03:00","3","False"
"153244","82391","Yearling","2017-04-17 21:03:00","2","False"
"153245","54984","Popular Question","2017-04-17 21:07:59","3","False"
"153246","100046","Informed","2017-04-17 21:27:15","3","False"
"153247","100046","Autobiographer","2017-04-17 21:37:02","3","False"
"153248","100045","Editor","2017-04-17 21:42:00","3","False"
"153249","100034","Student","2017-04-17 21:42:00","3","False"
"153250","54669","Reviewer","2017-04-17 22:02:47","2","False"
"153251","100048","Student","2017-04-18 00:10:54","3","False"
"153252","100044","Student","2017-04-18 00:26:07","3","False"
"153253","100051","Autobiographer","2017-04-18 00:56:54","3","False"
"153254","63918","Editor","2017-04-18 01:21:12","3","False"
"153255","21151","Curious","2017-04-18 01:41:35","3","False"
"153256","68760","Revival","2017-04-18 01:41:35","3","False"
"153257","41541","Popular Question","2017-04-18 01:51:34","3","False"
"153258","98106","Scholar","2017-04-18 02:19:09","3","False"
"153259","63297","Famous Question","2017-04-18 03:31:20","1","False"
"153260","83197","Commentator","2017-04-18 04:04:25","3","False"
"153261","100015","Editor","2017-04-18 04:41:33","3","False"
"153262","100054","Autobiographer","2017-04-18 04:56:35","3","False"
"153263","100055","Autobiographer","2017-04-18 05:06:34","3","False"
"153264","99895","Autobiographer","2017-04-18 06:12:04","3","False"
"153265","40116","Teacher","2017-04-18 06:35:11","3","False"
"153266","4679","Yearling","2017-04-18 06:35:11","2","False"
"153267","30803","Yearling","2017-04-18 06:50:02","2","False"
"153268","64458","Fanatic","2017-04-18 06:55:01","1","False"
"153269","14796","Popular Question","2017-04-18 07:05:02","3","False"
"153270","92614","Custodian","2017-04-18 07:38:32","3","False"
"153271","98561","Enthusiast","2017-04-18 07:53:20","2","False"
"153272","100058","Autobiographer","2017-04-18 07:58:20","3","False"
"153273","100058","Supporter","2017-04-18 07:58:20","3","False"
"153274","31821","Popular Question","2017-04-18 08:14:37","3","False"
"153275","95911","Student","2017-04-18 08:14:37","3","False"
"153276","100059","Informed","2017-04-18 08:57:13","3","False"
"153277","92614","Student","2017-04-18 08:57:42","3","False"
"153278","100060","Autobiographer","2017-04-18 09:24:13","3","False"
"153279","94393","Enthusiast","2017-04-18 09:34:01","2","False"
"153280","30812","Yearling","2017-04-18 11:00:28","2","False"
"153281","98363","Editor","2017-04-18 11:15:50","3","False"
"153282","100064","Autobiographer","2017-04-18 11:40:41","3","False"
"153283","100064","Supporter","2017-04-18 11:40:41","3","False"
"153284","57746","Notable Question","2017-04-18 11:55:48","2","False"
"153285","93680","Supporter","2017-04-18 11:55:48","3","False"
"153286","99982","Supporter","2017-04-18 12:05:38","3","False"
"153287","100045","Teacher","2017-04-18 12:05:38","3","False"
"153288","98363","Teacher","2017-04-18 12:05:38","3","False"
"153289","100067","Autobiographer","2017-04-18 12:10:37","3","False"
"153290","100069","Autobiographer","2017-04-18 12:48:00","3","False"
"153291","3643","Announcer","2017-04-18 13:26:51","3","False"
"153292","87527","Supporter","2017-04-18 13:31:54","3","False"
"153293","100071","Informed","2017-04-18 14:02:58","3","False"
"153294","100072","Autobiographer","2017-04-18 14:19:00","3","False"
"153295","100072","Supporter","2017-04-18 14:19:00","3","False"
"153296","100040","Teacher","2017-04-18 14:24:07","3","False"
"153297","7443","Teacher","2017-04-18 14:34:00","3","False"
"153298","28189","Nice Question","2017-04-18 14:52:53","3","False"
"153299","4679","Nice Question","2017-04-18 15:07:48","3","False"
"153300","100077","Autobiographer","2017-04-18 15:12:47","3","False"
"153301","100079","Autobiographer","2017-04-18 15:42:59","3","False"
"153302","100080","Autobiographer","2017-04-18 15:42:59","3","False"
"153303","22695","Custodian","2017-04-18 16:00:25","3","False"
"153304","22695","Custodian","2017-04-18 16:10:21","3","False"
"153305","19395","Popular Question","2017-04-18 16:38:24","3","False"
"153306","64943","Supporter","2017-04-18 16:53:30","3","False"
"153307","99818","Editor","2017-04-18 17:49:23","3","False"
"153308","90465","Student","2017-04-18 18:09:30","3","False"
"153310","32224","Supporter","2017-04-18 19:31:40","3","False"
"153311","40653","Curious","2017-04-18 19:36:43","3","False"
"153312","100087","Informed","2017-04-18 19:55:24","3","False"
"153313","3643","Famous Question","2017-04-18 20:55:44","1","False"
"153314","100080","Supporter","2017-04-18 21:06:25","3","False"
"153315","100092","Informed","2017-04-18 22:18:54","3","False"
"153316","100095","Autobiographer","2017-04-18 22:35:47","3","False"
"153317","100096","Autobiographer","2017-04-18 22:49:01","3","False"
"153318","17350","Notable Question","2017-04-18 23:28:08","2","False"
"153319","100093","Student","2017-04-18 23:28:08","3","False"
"153320","4695","Yearling","2017-04-18 23:28:08","2","False"
"153321","85924","Autobiographer","2017-04-18 23:38:02","3","False"
"153322","98362","Popular Question","2017-04-19 00:31:47","3","False"
"153323","100101","Autobiographer","2017-04-19 02:31:19","3","False"
"153324","100101","Supporter","2017-04-19 02:31:19","3","False"
"153327","95381","Autobiographer","2017-04-19 04:57:29","3","False"
"153328","100103","Student","2017-04-19 05:02:30","3","False"
"153329","100102","Teacher","2017-04-19 05:13:25","3","False"
"153330","79094","Excavator","2017-04-19 06:16:11","3","False"
"153331","22695","Notable Question","2017-04-19 07:05:37","2","False"
"153332","100107","Autobiographer","2017-04-19 07:30:27","3","False"
"153333","100106","Informed","2017-04-19 07:40:21","3","False"
"153334","83088","Nice Answer","2017-04-19 07:45:49","3","False"
"153335","100107","Supporter","2017-04-19 08:05:44","3","False"
"153336","30849","Yearling","2017-04-19 08:28:55","2","False"
"153337","100112","Autobiographer","2017-04-19 09:07:20","3","False"
"153338","100114","Autobiographer","2017-04-19 09:17:21","3","False"
"153339","4701","Yearling","2017-04-19 09:22:22","2","False"
"153340","100111","Autobiographer","2017-04-19 09:33:58","3","False"
"153341","6400","Notable Question","2017-04-19 09:33:58","2","False"
"153342","22919","Organizer","2017-04-19 09:33:58","3","False"
"153343","73556","Custodian","2017-04-19 09:33:58","3","False"
"153344","73556","Editor","2017-04-19 09:59:26","3","False"
"153345","3046","Notable Question","2017-04-19 09:59:26","2","False"
"153346","22919","Informed","2017-04-19 10:08:43","3","False"
"153347","57941","Informed","2017-04-19 10:14:00","3","False"
"153348","57941","Scholar","2017-04-19 10:16:45","3","False"
"153349","68259","Famous Question","2017-04-19 10:31:45","1","False"
"153350","13074","Notable Question","2017-04-19 10:31:45","2","False"
"153351","100118","Autobiographer","2017-04-19 11:12:19","3","False"
"153352","48782","Necromancer","2017-04-19 11:22:12","2","False"
"153353","53724","Nice Answer","2017-04-19 11:48:06","3","False"
"153354","76435","Popular Question","2017-04-19 11:53:07","3","False"
"153355","100102","Revival","2017-04-19 11:53:07","3","False"
"153356","2055","Notable Question","2017-04-19 12:03:10","2","False"
"153357","100111","Student","2017-04-19 12:36:45","3","False"
"153358","99774","Scholar","2017-04-19 13:02:44","3","False"
"153359","99774","Supporter","2017-04-19 13:02:44","3","False"
"153360","10956","Notable Question","2017-04-19 13:22:50","2","False"
"153361","73556","Supporter","2017-04-19 13:34:59","3","False"
"153362","100102","Editor","2017-04-19 14:00:04","3","False"
"153363","100126","Autobiographer","2017-04-19 14:10:04","3","False"
"153364","100127","Autobiographer","2017-04-19 14:10:04","3","False"
"153365","100128","Autobiographer","2017-04-19 14:14:59","3","False"
"153366","31735","Autobiographer","2017-04-19 14:24:58","3","False"
"153367","100005","Scholar","2017-04-19 14:42:13","3","False"
"153368","100123","Informed","2017-04-19 14:54:20","3","False"
"153369","63918","Student","2017-04-19 15:07:10","3","False"
"153370","100131","Autobiographer","2017-04-19 15:20:28","3","False"
"153371","99818","Supporter","2017-04-19 16:03:21","3","False"
"153372","81432","Informed","2017-04-19 16:05:21","3","False"
"153373","98106","Popular Question","2017-04-19 16:08:19","3","False"
"153374","41570","Yearling","2017-04-19 16:08:19","2","False"
"153375","51208","Notable Question","2017-04-19 16:23:20","2","False"
"153376","79685","Autobiographer","2017-04-19 16:36:36","3","False"
"153377","99569","Autobiographer","2017-04-19 17:01:28","3","False"
"153378","94600","Nice Answer","2017-04-19 17:37:33","3","False"
"153379","17023","Announcer","2017-04-19 18:02:28","3","False"
"153380","67427","Autobiographer","2017-04-19 18:15:16","3","False"
"153381","68155","Critic","2017-04-19 18:25:31","3","False"
"153382","100137","Autobiographer","2017-04-19 18:46:48","3","False"
"153383","100132","Student","2017-04-19 19:02:02","3","False"
"153384","79279","Necromancer","2017-04-19 20:03:17","2","False"
"153385","99818","Commentator","2017-04-19 20:08:11","3","False"
"153386","100145","Autobiographer","2017-04-19 20:34:01","3","False"
"153387","100146","Autobiographer","2017-04-19 20:38:52","3","False"
"153388","100146","Teacher","2017-04-19 20:48:52","3","False"
"153389","100147","Autobiographer","2017-04-19 20:53:52","3","False"
"153390","100147","Supporter","2017-04-19 20:53:52","3","False"
"153391","100111","Popular Question","2017-04-19 20:58:52","3","False"
"153392","78562","Nice Answer","2017-04-19 21:47:37","3","False"
"153393","99818","Critic","2017-04-19 21:57:29","3","False"
"153394","100111","Nice Question","2017-04-19 22:22:59","3","False"
"153395","83197","Revival","2017-04-19 22:33:01","3","False"
"153396","41570","Popular Question","2017-04-19 22:47:56","3","False"
"153397","41570","Nice Question","2017-04-19 22:55:02","3","False"
"153398","100151","Autobiographer","2017-04-19 23:10:04","3","False"
"153399","100152","Autobiographer","2017-04-19 23:44:48","3","False"
"153400","100154","Autobiographer","2017-04-20 00:44:14","3","False"
"153401","30895","Nice Answer","2017-04-20 01:04:12","3","False"
"153402","100155","Autobiographer","2017-04-20 01:19:34","3","False"
"153403","100156","Autobiographer","2017-04-20 01:34:36","3","False"
"153404","99818","Nice Answer","2017-04-20 02:08:04","3","False"
"153405","19461","usability","2017-04-20 04:01:02","3","True"
"153406","6117","Civic Duty","2017-04-20 04:03:06","2","False"
"153407","33572","Commentator","2017-04-20 04:03:06","3","False"
"153408","70999","Commentator","2017-04-20 04:03:06","3","False"
"153409","98442","Excavator","2017-04-20 04:08:21","3","False"
"153410","100158","Autobiographer","2017-04-20 04:19:43","3","False"
"153411","4713","Yearling","2017-04-20 04:19:43","2","False"
"153412","81940","Supporter","2017-04-20 04:24:44","3","False"
"153413","100159","Autobiographer","2017-04-20 04:33:57","3","False"
"153414","100155","Editor","2017-04-20 04:33:57","3","False"
"153415","100160","Autobiographer","2017-04-20 05:45:03","3","False"
"153416","100161","Autobiographer","2017-04-20 05:45:03","3","False"
"153417","100163","Autobiographer","2017-04-20 05:59:56","3","False"
"153418","98106","Nice Question","2017-04-20 06:22:55","3","False"
"153419","100165","Autobiographer","2017-04-20 06:32:47","3","False"
"153420","100165","Supporter","2017-04-20 06:32:47","3","False"
"153421","100166","Autobiographer","2017-04-20 06:38:03","3","False"
"153422","100167","Autobiographer","2017-04-20 06:43:06","3","False"
"153423","100168","Autobiographer","2017-04-20 06:55:37","3","False"
"153424","100170","Autobiographer","2017-04-20 07:05:26","3","False"
"153425","100171","Autobiographer","2017-04-20 07:05:26","3","False"
"153426","94221","Supporter","2017-04-20 07:05:26","3","False"
"153427","100171","Supporter","2017-04-20 07:05:26","3","False"
"153428","100172","Autobiographer","2017-04-20 07:15:26","3","False"
"153429","67293","Autobiographer","2017-04-20 07:29:08","3","False"
"153430","100174","Autobiographer","2017-04-20 07:29:08","3","False"
"153431","100175","Autobiographer","2017-04-20 07:29:08","3","False"
"153432","100176","Autobiographer","2017-04-20 07:34:02","3","False"
"153433","100177","Autobiographer","2017-04-20 08:06:23","3","False"
"153434","100178","Autobiographer","2017-04-20 08:06:23","3","False"
"153435","100144","Student","2017-04-20 08:06:23","3","False"
"153436","100179","Autobiographer","2017-04-20 08:16:12","3","False"
"153437","81183","Supporter","2017-04-20 08:16:12","3","False"
"153438","100180","Informed","2017-04-20 08:20:06","3","False"
"153439","100180","Autobiographer","2017-04-20 08:21:12","3","False"
"153440","100179","Supporter","2017-04-20 08:21:12","3","False"
"153441","100181","Autobiographer","2017-04-20 08:26:12","3","False"
"153442","100183","Autobiographer","2017-04-20 08:31:19","3","False"
"153443","19461","Nice Answer","2017-04-20 08:39:21","3","False"
"153444","100184","Informed","2017-04-20 08:39:59","3","False"
"153445","86761","Supporter","2017-04-20 08:49:13","3","False"
"153446","41570","Notable Question","2017-04-20 08:54:13","2","False"
"153447","100111","Notable Question","2017-04-20 08:54:13","2","False"
"153448","100176","Student","2017-04-20 09:04:14","3","False"
"153449","100187","Autobiographer","2017-04-20 09:13:42","3","False"
"153450","100188","Autobiographer","2017-04-20 09:13:42","3","False"
"153451","100176","Supporter","2017-04-20 09:13:42","3","False"
